TIPO IDENTIFICACION,NUMERO IDENTIFICACION,RAZON SOCIAL,MUNICIPIO_COD,NOMBRE_MUNICIPIO,DEPARTAMENTO_COD,NOMBRE_DEPARTAMENTO,ESTADO EMPRESA,COD INTERNO AREA,NATURALEZA,FECHA CORTE,ID INDICADOR,FECHA VIGENCIA,META
ID-ZW - FASE 2,2547305001,Mosquera,25473,MOSQUERA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0568606001,Santa Rosa de Osos,05686,SANTA ROSA DE OSOS,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0503806001,Angostura,05038,ANGOSTURA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5283502003,Tumaco,52835,SAN ANDRES DE TUMACO,52,NARI�O,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,8656805001,Puerto Asis,86568,PUERTO ASIS,86,PUTUMAYO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1524805002,El Espino,15248,EL ESPINO,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106023,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0585606001,Valparaiso,05856,VALPARAISO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6354805001,Pijao,63548,PIJAO,63,QUINDIO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104004,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1300105001,Cartagena,13001,CARTAGENA,13,BOLIVAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106034,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104081,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106009,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8501002003,Aguazul,85010,AGUAZUL,85,CASANARE,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106048,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104050,Bosa,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6877305001,Sucre,68773,SUCRE,68,SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0526406001,Entrerrios,05264,ENTRERRIOS,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5252002001,Francisco Pizarro,52520,FRANCISCO PIZARRO,52,NARI�O,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106043,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6668202003,Santa Rosa de Cabal,66682,SANTA ROSA DE CABAL,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7312405001,Cajamarca,73124,CAJAMARCA,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7613005001,Candelaria,76130,CANDELARIA,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6640002005,La Virginia,66400,LA VIRGINIA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,2700102000,Quibdo,27001,QUIBDO,27,CHOCO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,5400106007,Cucuta,54001,CUCUTA,54,NORTE DE SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104024,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106027,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6827605002,Floridablanca,68276,FLORIDABLANCA,68,SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105027,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104027,Chapinero,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104096,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104040,Kennedy,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7326805003,Espinal,73268,ESPINAL,73,TOLIMA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0843306001,Malambo,08433,MALAMBO,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104078,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0535306001,Hispania,05353,HISPANIA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,1700101000,Manizales,17001,MANIZALES,17,CALDAS,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,4700101000,Santa Marta,47001,SANTA MARTA,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8100102001,Arauca,81001,ARAUCA,81,ARAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0500206001,Abejorral,05002,ABEJORRAL,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6600106104,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104008,Barrios Unidos,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6802005001,Albania,68020,ALBANIA,68,SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5200102001,Pasto,52001,PASTO,52,NARI�O,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2318206001,Chinu,23182,CHINU,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2075002001,San Diego,20750,SAN DIEGO,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6668202002,Santa Rosa de Cabal,66682,SANTA ROSA DE CABAL,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5283502002,Tumaco,52835,SAN ANDRES DE TUMACO,52,NARI�O,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4728805001,Fundacion,47288,FUNDACION,47,MAGDALENA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2575405013,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7610005001,Bolivar,76100,BOLIVAR,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104006,Tunjuelito,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6822905002,Curiti,68229,CURITI,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2367206001,San Antero,23672,SAN ANTERO,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1910002001,Bolivar,19100,BOLIVAR,19,CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5417206001,Chinacota,54172,CHINACOTA,54,NORTE DE SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106020,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106086,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4400102002,Riohacha,44001,RIOHACHA,44,LA GUAJIRA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2346606001,Montelibano,23466,MONTELIBANO,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0564906001,San Carlos,05649,SAN CARLOS,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6640002003,La Virginia,66400,LA VIRGINIA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5000102003,Villavicencio,50001,VILLAVICENCIO,50,META,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104010,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106098,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6617002003,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6608802003,Belen de Umbria,66088,BELEN DE UMBRIA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2705002001,Atrato,27050,ATRATO,27,CHOCO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7610905001,Buenaventura,76109,BUENAVENTURA,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0884904001,Usiacuri,08849,USIACURI,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106028,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6644002001,Marsella,66440,MARSELLA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106023,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800106001,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106075,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1577605002,Sutamarchan,15776,SUTAMARCHAN,15,BOYACA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,0508801000,Bello,05088,BELLO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105052,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5000102004,Villavicencio,50001,VILLAVICENCIO,50,META,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6657206001,Pueblo Rico,66572,PUEBLO RICO,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106051,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7082006001,Santiago de Tolu,70820,SANTIAGO DE TOLU,70,SUCRE,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106026,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6800105002,Bucaramanga,68001,BUCARAMANGA,68,SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0500106001,Medellin,05001,MEDELLIN,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2575405008,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0842106001,Luruaco,08421,LURUACO,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6607502001,Balboa,66075,BALBOA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104039,La Candelaria,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1517602001,Chiquinquira,15176,CHIQUINQUIRA,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7387005001,Villahermosa,73870,VILLAHERMOSA,73,TOLIMA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1575902002,Sogamoso,15759,SOGAMOSO,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6617006001,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0517206001,Chigorodo,05172,CHIGORODO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1383605001,Turbaco,13836,TURBACO,13,BOLIVAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1969802002,Santander de Quilichao,19698,SANTANDER DE QUILICHAO,19,CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0503006001,Amaga,05030,AMAGA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4770305001,San Zenon,47703,SAN ZENON,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6638302001,La Celia,66383,LA CELIA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106078,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106024,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105051,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0589306001,Yondo,05893,YONDO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2529006002,Fusagasuga,25290,FUSAGASUGA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0557606001,Pueblorrico,05576,PUEBLORRICO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0536806001,Jerico,05368,JERICO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104035,Los Martires,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0883205004,Tubara,08832,TUBARA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2575405011,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105053,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8686505001,Valle del Guamuez,86865,VALLE DEL GUAMUEZ,86,PUTUMAYO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106062,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6617006003,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5440505001,Los Patios,54405,LOS PATIOS,54,NORTE DE SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8600105002,Mocoa,86001,MOCOA,86,PUTUMAYO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106082,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,8100102002,Arauca,81001,ARAUCA,81,ARAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106043,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2736102001,Istmina,27361,ISTMINA,27,CHOCO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5409906001,Bochalema,54099,BOCHALEMA,54,NORTE DE SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104016,Puente Aranda,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,5417206001,Chinacota,54172,CHINACOTA,54,NORTE DE SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1900102003,Popayan,19001,POPAYAN,19,CAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105005,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,5000101000,Villavicencio,50001,VILLAVICENCIO,50,META,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5400106003,Cucuta,54001,CUCUTA,54,NORTE DE SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7341105001,Libano,73411,LIBANO,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104059,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7358505001,Purificacion,73585,PURIFICACION,73,TOLIMA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104041,Santafe,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106073,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104092,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6313005001,Calarca,63130,CALARCA,63,QUINDIO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104052,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106022,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4155102003,Pitalito,41551,PITALITO,41,HUILA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6668202004,Santa Rosa de Cabal,66682,SANTA ROSA DE CABAL,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0807806001,Baranoa,08078,BARANOA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106038,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2543606001,Manta,25436,MANTA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106059,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104079,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4100102002,Neiva,41001,NEIVA,41,HUILA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105042,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106049,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2575406002,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4161502001,Rivera,41615,RIVERA,41,HUILA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104006,Tunjuelito,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105032,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000104003,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6874505001,Simacota,68745,SIMACOTA,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106072,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106071,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4746005002,Nueva Granada,47460,NUEVA GRANADA,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0521206001,Copacabana,05212,COPACABANA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7387005001,Villahermosa,73870,VILLAHERMOSA,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7341105001,Libano,73411,LIBANO,73,TOLIMA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106028,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106038,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8656805002,Puerto Asis,86568,PUERTO ASIS,86,PUTUMAYO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1576202001,Sora,15762,SORA,15,BOYACA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4796005001,Zapayan,47960,ZAPAYAN,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7326805002,Espinal,73268,ESPINAL,73,TOLIMA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0868506001,Santo Tomas,08685,SANTO TOMAS,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106082,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2575405004,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,0875801000,Soledad,08758,SOLEDAD,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7649705001,Obando,76497,OBANDO,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4100102002,Neiva,41001,NEIVA,41,HUILA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8500102002,Yopal,85001,YOPAL,85,CASANARE,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0541106001,Liborina,05411,LIBORINA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0875806002,Soledad,08758,SOLEDAD,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
